id,name,date,age,mins,played,G,NPG,maxG,maxNPG,G90,NPG90
1,Lionel Messi,2004-10-16,17.314,7,1,0,0,600,532,0.98,0.87
1,Lionel Messi,2004-12-11,17.467,196,6,0,0,600,532,0.98,0.87
1,Lionel Messi,2005-10-01,18.272,354,12,1,1,600,532,0.98,0.87
1,Lionel Messi,2005-11-19,18.407,677,18,2,2,600,532,0.98,0.87
1,Lionel Messi,2006-01-07,18.541,1110,24,3,3,600,532,0.98,0.87
1,Lionel Messi,2006-02-05,18.62,1453,30,8,8,600,532,0.98,0.87
1,Lionel Messi,2006-08-20,19.157,1771,36,9,9,600,532,0.98,0.87
1,Lionel Messi,2006-09-27,19.261,2213,42,12,12,600,532,0.98,0.87
1,Lionel Messi,2006-11-04,19.365,2753,48,13,13,600,532,0.98,0.87
1,Lionel Messi,2007-02-28,19.682,3036,54,13,13,600,532,0.98,0.87
1,Lionel Messi,2007-04-07,19.786,3550,60,18,18,600,532,0.98,0.87
1,Lionel Messi,2007-05-13,19.885,4058,66,20,20,600,532,0.98,0.87
1,Lionel Messi,2007-09-02,20.192,4560,72,26,26,600,532,0.98,0.87
1,Lionel Messi,2007-10-07,20.287,5051,78,34,33,600,532,0.98,0.87
1,Lionel Messi,2007-11-07,20.372,5516,84,36,35,600,532,0.98,0.87
1,Lionel Messi,2007-12-15,20.476,5992,90,38,35,600,532,0.98,0.87
1,Lionel Messi,2008-02-09,20.63,6397,96,38,35,600,532,0.98,0.87
1,Lionel Messi,2008-03-04,20.695,6809,102,41,38,600,532,0.98,0.87
1,Lionel Messi,2008-05-07,20.871,7211,108,42,38,600,532,0.98,0.87
1,Lionel Messi,2008-09-21,21.246,7665,114,45,40,600,532,0.98,0.87
1,Lionel Messi,2008-10-25,21.339,8125,120,50,44,600,532,0.98,0.87
1,Lionel Messi,2008-11-26,21.426,8559,126,55,49,600,532,0.98,0.87
1,Lionel Messi,2009-01-11,21.552,9082,132,62,55,600,532,0.98,0.87
1,Lionel Messi,2009-02-01,21.61,9415,138,67,60,600,532,0.98,0.87
1,Lionel Messi,2009-03-01,21.687,9843,144,68,61,600,532,0.98,0.87
1,Lionel Messi,2009-04-04,21.78,10266,150,72,64,600,532,0.98,0.87
1,Lionel Messi,2009-04-28,21.845,10806,156,76,68,600,532,0.98,0.87
1,Lionel Messi,2009-08-23,22.166,11346,162,82,74,600,532,0.98,0.87
1,Lionel Messi,2009-09-26,22.259,11832,168,87,79,600,532,0.98,0.87
1,Lionel Messi,2009-10-31,22.355,12372,174,89,81,600,532,0.98,0.87
1,Lionel Messi,2009-12-02,22.442,12731,180,91,82,600,532,0.98,0.87
1,Lionel Messi,2010-01-10,22.549,13248,186,99,90,600,532,0.98,0.87
1,Lionel Messi,2010-02-14,22.645,13788,192,103,94,600,532,0.98,0.87
1,Lionel Messi,2010-03-17,22.73,14327,198,111,102,600,532,0.98,0.87
1,Lionel Messi,2010-04-06,22.784,14812,204,119,110,600,532,0.98,0.87
1,Lionel Messi,2010-04-28,22.845,15300,210,120,111,600,532,0.98,0.87
1,Lionel Messi,2010-08-21,23.159,15788,216,130,121,600,532,0.98,0.87
1,Lionel Messi,2010-10-03,23.277,16267,222,135,126,600,532,0.98,0.87
1,Lionel Messi,2010-11-07,23.373,16807,228,143,134,600,532,0.98,0.87
1,Lionel Messi,2010-12-04,23.447,17286,234,152,142,600,532,0.98,0.87
1,Lionel Messi,2011-01-08,23.543,17709,240,155,145,600,532,0.98,0.87
1,Lionel Messi,2011-01-29,23.6,18245,246,164,153,600,532,0.98,0.87
1,Lionel Messi,2011-03-02,23.688,18785,252,170,159,600,532,0.98,0.87
1,Lionel Messi,2011-04-06,23.784,19273,258,172,160,600,532,0.98,0.87
1,Lionel Messi,2011-04-27,23.841,19785,264,179,165,600,532,0.98,0.87
1,Lionel Messi,2011-08-14,24.14,20325,270,181,167,600,532,0.98,0.87
1,Lionel Messi,2011-09-17,24.233,20802,276,189,175,600,532,0.98,0.87
1,Lionel Messi,2011-10-19,24.32,21342,282,196,182,600,532,0.98,0.87
1,Lionel Messi,2011-11-19,24.405,21882,288,204,188,600,532,0.98,0.87
1,Lionel Messi,2011-12-15,24.476,22422,294,207,190,600,532,0.98,0.87
1,Lionel Messi,2012-01-18,24.569,22845,300,213,195,600,532,0.98,0.87
1,Lionel Messi,2012-02-08,24.627,23385,306,217,199,600,532,0.98,0.87
1,Lionel Messi,2012-03-11,24.715,23925,312,230,211,600,532,0.98,0.87
1,Lionel Messi,2012-04-03,24.778,24465,318,238,216,600,532,0.98,0.87
1,Lionel Messi,2012-04-24,24.835,25005,324,243,219,600,532,0.98,0.87
1,Lionel Messi,2012-08-19,25.155,25545,330,255,227,600,532,0.98,0.87
1,Lionel Messi,2012-09-19,25.24,26025,336,263,233,600,532,0.98,0.87
1,Lionel Messi,2012-10-23,25.333,26565,342,268,238,600,532,0.98,0.87
1,Lionel Messi,2012-11-20,25.41,27105,348,277,247,600,532,0.98,0.87
1,Lionel Messi,2012-12-16,25.481,27587,354,287,257,600,532,0.98,0.87
1,Lionel Messi,2013-01-24,25.588,28119,360,293,262,600,532,0.98,0.87
1,Lionel Messi,2013-02-20,25.662,28659,366,301,268,600,532,0.98,0.87
1,Lionel Messi,2013-03-17,25.73,29137,372,308,275,600,532,0.98,0.87
1,Lionel Messi,2013-05-05,25.864,29456,378,313,280,600,532,0.98,0.87
1,Lionel Messi,2013-09-14,26.226,29933,384,319,285,600,532,0.98,0.87
1,Lionel Messi,2013-10-22,26.33,30334,390,325,291,600,532,0.98,0.87
1,Lionel Messi,2014-01-08,26.543,30741,396,329,294,600,532,0.98,0.87
1,Lionel Messi,2014-02-01,26.609,31235,402,332,296,600,532,0.98,0.87
1,Lionel Messi,2014-02-22,26.667,31759,408,339,302,600,532,0.98,0.87
1,Lionel Messi,2014-03-26,26.754,32299,414,348,309,600,532,0.98,0.87
1,Lionel Messi,2014-04-16,26.812,32839,420,351,310,600,532,0.98,0.87
1,Lionel Messi,2014-08-24,27.168,33379,426,356,315,600,532,0.98,0.87
1,Lionel Messi,2014-09-27,27.261,33919,432,359,318,600,532,0.98,0.87
1,Lionel Messi,2014-11-01,27.357,34436,438,363,322,600,532,0.98,0.87
1,Lionel Messi,2014-12-07,27.455,34976,444,374,333,600,532,0.98,0.87
1,Lionel Messi,2015-01-11,27.551,35470,450,379,337,600,532,0.98,0.87
1,Lionel Messi,2015-02-08,27.628,36010,456,387,344,600,532,0.98,0.87
1,Lionel Messi,2015-03-04,27.693,36550,462,392,348,600,532,0.98,0.87
1,Lionel Messi,2015-04-08,27.789,37090,468,398,352,600,532,0.98,0.87
1,Lionel Messi,2015-04-28,27.844,37630,474,403,356,600,532,0.98,0.87
1,Lionel Messi,2015-05-23,27.912,38170,480,410,363,600,532,0.98,0.87
1,Lionel Messi,2015-08-23,28.164,38740,486,415,368,600,532,0.98,0.87
1,Lionel Messi,2015-09-26,28.257,39139,492,418,370,600,532,0.98,0.87
1,Lionel Messi,2015-12-12,28.468,39623,498,423,375,600,532,0.98,0.87
1,Lionel Messi,2016-01-13,28.556,40163,504,430,382,600,532,0.98,0.87
1,Lionel Messi,2016-02-07,28.624,40659,510,436,387,600,532,0.98,0.87
1,Lionel Messi,2016-03-03,28.693,41199,516,445,395,600,532,0.98,0.87
1,Lionel Messi,2016-04-05,28.783,41739,522,449,398,600,532,0.98,0.87
1,Lionel Messi,2016-04-30,28.851,42279,528,452,401,600,532,0.98,0.87
1,Lionel Messi,2016-08-20,29.158,42849,534,456,405,600,532,0.98,0.87
1,Lionel Messi,2016-10-15,29.311,43243,540,462,410,600,532,0.98,0.87
1,Lionel Messi,2016-11-23,29.418,43783,546,471,417,600,532,0.98,0.87
1,Lionel Messi,2017-01-05,29.536,44323,552,477,423,600,532,0.98,0.87
1,Lionel Messi,2017-01-26,29.593,44863,558,482,427,600,532,0.98,0.87
1,Lionel Messi,2017-02-14,29.645,45376,564,485,430,600,532,0.98,0.87
1,Lionel Messi,2017-03-12,29.717,45887,570,492,435,600,532,0.98,0.87
1,Lionel Messi,2017-04-19,29.821,46427,576,498,440,600,532,0.98,0.87
1,Lionel Messi,2017-05-21,29.908,46940,582,506,446,600,532,0.98,0.87
1,Lionel Messi,2017-09-09,30.212,47480,588,513,452,600,532,0.98,0.87
1,Lionel Messi,2017-10-01,30.272,48020,594,521,459,600,532,0.98,0.87
1,Lionel Messi,2017-11-04,30.366,48560,600,523,461,600,532,0.98,0.87
1,Lionel Messi,2017-12-10,30.464,48983,606,525,463,600,532,0.98,0.87
1,Lionel Messi,2018-01-17,30.568,49492,612,530,467,600,532,0.98,0.87
1,Lionel Messi,2018-02-08,30.628,49973,618,534,471,600,532,0.98,0.87
1,Lionel Messi,2018-03-04,30.694,50513,624,539,476,600,532,0.98,0.87
1,Lionel Messi,2018-04-10,30.795,50995,630,546,483,600,532,0.98,0.87
1,Lionel Messi,2018-05-09,30.875,51475,636,552,489,600,532,0.98,0.87
1,Lionel Messi,2018-09-15,31.228,51947,642,556,493,600,532,0.98,0.87
1,Lionel Messi,2018-10-07,31.288,52432,648,563,500,600,532,0.98,0.87
1,Lionel Messi,2018-12-08,31.458,52908,654,569,505,600,532,0.98,0.87
1,Lionel Messi,2019-01-17,31.567,53385,660,576,512,600,532,0.98,0.87
1,Lionel Messi,2019-02-10,31.633,53797,666,581,516,600,532,0.98,0.87
1,Lionel Messi,2019-03-09,31.707,54337,672,586,519,600,532,0.98,0.87
1,Lionel Messi,2019-04-10,31.795,54816,678,595,527,600,532,0.98,0.87
1,Lionel Messi,2019-05-01,31.852,55159,683,600,532,600,532,0.98,0.87
2,Cristiano Ronaldo,2002-08-14,17.52,32,1,0,0,596,494,0.84,0.7
2,Cristiano Ronaldo,2003-08-27,18.554,259,6,0,0,596,494,0.84,0.7
2,Cristiano Ronaldo,2003-10-25,18.716,711,12,0,0,596,494,0.84,0.7
2,Cristiano Ronaldo,2003-12-03,18.823,1020,18,1,1,596,494,0.84,0.7
2,Cristiano Ronaldo,2004-01-25,18.968,1407,24,1,1,596,494,0.84,0.7
2,Cristiano Ronaldo,2004-02-28,19.061,1728,30,2,2,596,494,0.84,0.7
2,Cristiano Ronaldo,2004-04-10,19.176,2031,36,4,4,596,494,0.84,0.7
2,Cristiano Ronaldo,2004-05-15,19.272,2402,42,5,5,596,494,0.84,0.7
2,Cristiano Ronaldo,2004-09-11,19.598,2752,48,6,6,596,494,0.84,0.7
2,Cristiano Ronaldo,2004-10-19,19.702,3198,54,6,6,596,494,0.84,0.7
2,Cristiano Ronaldo,2004-11-23,19.797,3706,60,6,6,596,494,0.84,0.7
2,Cristiano Ronaldo,2004-12-28,19.893,4092,66,7,7,596,494,0.84,0.7
2,Cristiano Ronaldo,2005-01-19,19.953,4528,72,8,8,596,494,0.84,0.7
2,Cristiano Ronaldo,2005-02-13,20.022,4998,78,11,11,596,494,0.84,0.7
2,Cristiano Ronaldo,2005-03-12,20.096,5433,84,13,13,596,494,0.84,0.7
2,Cristiano Ronaldo,2005-04-24,20.214,5902,90,15,15,596,494,0.84,0.7
2,Cristiano Ronaldo,2005-08-24,20.548,6391,96,16,16,596,494,0.84,0.7
2,Cristiano Ronaldo,2005-10-01,20.652,6839,102,16,16,596,494,0.84,0.7
2,Cristiano Ronaldo,2005-11-06,20.75,7242,108,17,17,596,494,0.84,0.7
2,Cristiano Ronaldo,2005-12-11,20.846,7615,114,18,17,596,494,0.84,0.7
2,Cristiano Ronaldo,2006-01-03,20.909,8016,120,20,19,596,494,0.84,0.7
2,Cristiano Ronaldo,2006-02-11,21.016,8473,126,24,23,596,494,0.84,0.7
2,Cristiano Ronaldo,2006-03-26,21.133,8981,132,26,25,596,494,0.84,0.7
2,Cristiano Ronaldo,2006-04-29,21.227,9492,138,26,25,596,494,0.84,0.7
2,Cristiano Ronaldo,2006-09-09,21.591,9975,144,28,27,596,494,0.84,0.7
2,Cristiano Ronaldo,2006-10-28,21.725,10515,150,30,29,596,494,0.84,0.7
2,Cristiano Ronaldo,2006-11-21,21.791,11039,156,31,30,596,494,0.84,0.7
2,Cristiano Ronaldo,2006-12-17,21.862,11549,162,33,32,596,494,0.84,0.7
2,Cristiano Ronaldo,2007-01-13,21.936,12031,168,40,39,596,494,0.84,0.7
2,Cristiano Ronaldo,2007-02-24,22.051,12526,174,43,40,596,494,0.84,0.7
2,Cristiano Ronaldo,2007-03-19,22.114,12949,180,45,40,596,494,0.84,0.7
2,Cristiano Ronaldo,2007-04-17,22.193,13471,186,48,43,596,494,0.84,0.7
2,Cristiano Ronaldo,2007-05-13,22.264,13890,192,50,44,596,494,0.84,0.7
2,Cristiano Ronaldo,2007-09-19,22.617,14482,198,51,45,596,494,0.84,0.7
2,Cristiano Ronaldo,2007-10-23,22.71,14946,204,56,49,596,494,0.84,0.7
2,Cristiano Ronaldo,2007-12-03,22.823,15486,210,63,56,596,494,0.84,0.7
2,Cristiano Ronaldo,2008-01-01,22.902,15993,216,68,59,596,494,0.84,0.7
2,Cristiano Ronaldo,2008-02-02,22.99,16516,222,77,67,596,494,0.84,0.7
2,Cristiano Ronaldo,2008-03-08,23.086,16964,228,80,70,596,494,0.84,0.7
2,Cristiano Ronaldo,2008-04-06,23.165,17504,234,87,77,596,494,0.84,0.7
2,Cristiano Ronaldo,2008-05-03,23.239,17954,240,90,79,596,494,0.84,0.7
2,Cristiano Ronaldo,2008-09-27,23.641,18368,246,94,81,596,494,0.84,0.7
2,Cristiano Ronaldo,2008-10-29,23.729,18900,252,97,84,596,494,0.84,0.7
2,Cristiano Ronaldo,2008-11-25,23.803,19432,258,101,88,596,494,0.84,0.7
2,Cristiano Ronaldo,2008-12-26,23.888,19928,264,102,89,596,494,0.84,0.7
2,Cristiano Ronaldo,2009-01-20,23.956,20342,270,103,89,596,494,0.84,0.7
2,Cristiano Ronaldo,2009-02-18,24.036,20846,276,107,92,596,494,0.84,0.7
2,Cristiano Ronaldo,2009-03-14,24.101,21416,282,110,94,596,494,0.84,0.7
2,Cristiano Ronaldo,2009-04-22,24.208,21887,288,113,97,596,494,0.84,0.7
2,Cristiano Ronaldo,2009-05-16,24.274,22396,294,118,101,596,494,0.84,0.7
2,Cristiano Ronaldo,2009-09-23,24.63,22860,300,125,107,596,494,0.84,0.7
2,Cristiano Ronaldo,2009-12-08,24.838,23272,306,130,112,596,494,0.84,0.7
2,Cristiano Ronaldo,2010-02-13,25.021,23792,312,135,117,596,494,0.84,0.7
2,Cristiano Ronaldo,2010-03-14,25.101,24332,318,140,121,596,494,0.84,0.7
2,Cristiano Ronaldo,2010-04-15,25.188,24872,324,144,124,596,494,0.84,0.7
2,Cristiano Ronaldo,2010-05-16,25.273,25405,330,151,130,596,494,0.84,0.7
2,Cristiano Ronaldo,2010-09-25,25.634,25945,336,153,131,596,494,0.84,0.7
2,Cristiano Ronaldo,2010-10-26,25.719,26464,342,162,138,596,494,0.84,0.7
2,Cristiano Ronaldo,2010-11-20,25.788,26958,348,168,143,596,494,0.84,0.7
2,Cristiano Ronaldo,2010-12-19,25.867,27481,354,174,148,596,494,0.84,0.7
2,Cristiano Ronaldo,2011-01-20,25.955,28021,360,184,157,596,494,0.84,0.7
2,Cristiano Ronaldo,2011-02-13,26.021,28561,366,186,159,596,494,0.84,0.7
2,Cristiano Ronaldo,2011-03-19,26.114,29067,372,189,161,596,494,0.84,0.7
2,Cristiano Ronaldo,2011-04-23,26.209,29484,378,194,165,596,494,0.84,0.7
2,Cristiano Ronaldo,2011-05-21,26.286,30024,384,205,175,596,494,0.84,0.7
2,Cristiano Ronaldo,2011-09-18,26.615,30518,390,210,179,596,494,0.84,0.7
2,Cristiano Ronaldo,2011-10-18,26.697,31046,396,214,181,596,494,0.84,0.7
2,Cristiano Ronaldo,2011-11-19,26.784,31586,402,223,188,596,494,0.84,0.7
2,Cristiano Ronaldo,2012-01-03,26.908,32114,408,230,192,596,494,0.84,0.7
2,Cristiano Ronaldo,2012-01-25,26.968,32654,414,235,195,596,494,0.84,0.7
2,Cristiano Ronaldo,2012-02-26,27.055,33194,420,242,201,596,494,0.84,0.7
2,Cristiano Ronaldo,2012-03-24,27.129,33724,426,250,209,596,494,0.84,0.7
2,Cristiano Ronaldo,2012-04-14,27.187,34264,432,258,216,596,494,0.84,0.7
2,Cristiano Ronaldo,2012-05-05,27.244,34834,438,264,220,596,494,0.84,0.7
2,Cristiano Ronaldo,2012-09-02,27.573,35348,444,269,225,596,494,0.84,0.7
2,Cristiano Ronaldo,2012-10-07,27.669,35888,450,279,232,596,494,0.84,0.7
2,Cristiano Ronaldo,2012-11-11,27.765,36384,456,284,236,596,494,0.84,0.7
2,Cristiano Ronaldo,2012-12-08,27.838,36924,462,286,238,596,494,0.84,0.7
2,Cristiano Ronaldo,2013-01-15,27.943,37464,468,293,245,596,494,0.84,0.7
2,Cristiano Ronaldo,2013-02-09,28.011,37960,474,301,252,596,494,0.84,0.7
2,Cristiano Ronaldo,2013-03-05,28.077,38386,480,305,255,596,494,0.84,0.7
2,Cristiano Ronaldo,2013-04-09,28.172,38880,486,313,262,596,494,0.84,0.7
2,Cristiano Ronaldo,2013-05-08,28.252,39409,492,319,268,596,494,0.84,0.7
2,Cristiano Ronaldo,2013-09-14,28.605,39916,498,322,271,596,494,0.84,0.7
2,Cristiano Ronaldo,2013-10-05,28.663,40456,504,332,279,596,494,0.84,0.7
2,Cristiano Ronaldo,2013-11-05,28.747,40996,510,341,285,596,494,0.84,0.7
2,Cristiano Ronaldo,2014-01-06,28.917,41500,516,349,292,596,494,0.84,0.7
2,Cristiano Ronaldo,2014-01-25,28.969,42012,522,352,295,596,494,0.84,0.7
2,Cristiano Ronaldo,2014-03-02,29.068,42523,528,357,298,596,494,0.84,0.7
2,Cristiano Ronaldo,2014-03-29,29.142,43063,534,364,304,596,494,0.84,0.7
2,Cristiano Ronaldo,2014-05-07,29.248,43466,540,370,310,596,494,0.84,0.7
2,Cristiano Ronaldo,2014-09-13,29.602,43946,546,375,313,596,494,0.84,0.7
2,Cristiano Ronaldo,2014-10-05,29.662,44486,552,388,323,596,494,0.84,0.7
2,Cristiano Ronaldo,2014-11-08,29.755,45011,558,394,327,596,494,0.84,0.7
2,Cristiano Ronaldo,2014-12-12,29.848,45540,564,403,333,596,494,0.84,0.7
2,Cristiano Ronaldo,2015-01-15,29.941,46017,570,405,334,596,494,0.84,0.7
2,Cristiano Ronaldo,2015-02-22,30.045,46549,576,409,338,596,494,0.84,0.7
2,Cristiano Ronaldo,2015-04-05,30.16,47089,582,418,346,596,494,0.84,0.7
2,Cristiano Ronaldo,2015-04-26,30.218,47629,588,421,349,596,494,0.84,0.7
2,Cristiano Ronaldo,2015-05-17,30.275,48169,594,429,356,596,494,0.84,0.7
2,Cristiano Ronaldo,2015-09-19,30.617,48677,600,440,363,596,494,0.84,0.7
2,Cristiano Ronaldo,2015-10-21,30.705,49217,606,443,366,596,494,0.84,0.7
2,Cristiano Ronaldo,2015-11-25,30.801,49757,612,447,370,596,494,0.84,0.7
2,Cristiano Ronaldo,2015-12-30,30.897,50297,618,457,377,596,494,0.84,0.7
2,Cristiano Ronaldo,2016-02-07,31.003,50837,624,462,381,596,494,0.84,0.7
2,Cristiano Ronaldo,2016-03-05,31.077,51376,630,471,389,596,494,0.84,0.7
2,Cristiano Ronaldo,2016-04-09,31.173,51916,636,475,393,596,494,0.84,0.7
2,Cristiano Ronaldo,2016-05-14,31.269,52401,642,483,401,596,494,0.84,0.7
2,Cristiano Ronaldo,2016-09-27,31.641,52930,648,486,404,596,494,0.84,0.7
2,Cristiano Ronaldo,2016-11-02,31.74,53470,654,490,407,596,494,0.84,0.7
2,Cristiano Ronaldo,2016-12-07,31.836,54003,660,495,410,596,494,0.84,0.7
2,Cristiano Ronaldo,2017-01-21,31.959,54565,666,501,414,596,494,0.84,0.7
2,Cristiano Ronaldo,2017-02-22,32.047,55105,672,505,418,596,494,0.84,0.7
2,Cristiano Ronaldo,2017-04-02,32.153,55635,678,509,420,596,494,0.84,0.7
2,Cristiano Ronaldo,2017-05-02,32.235,56205,684,518,429,596,494,0.84,0.7
2,Cristiano Ronaldo,2017-08-08,32.504,56656,690,525,436,596,494,0.84,0.7
2,Cristiano Ronaldo,2017-10-01,32.652,57130,696,530,440,596,494,0.84,0.7
2,Cristiano Ronaldo,2017-11-05,32.747,57670,702,533,442,596,494,0.84,0.7
2,Cristiano Ronaldo,2017-12-09,32.841,58196,708,539,447,596,494,0.84,0.7
2,Cristiano Ronaldo,2018-01-21,32.958,58736,714,543,451,596,494,0.84,0.7
2,Cristiano Ronaldo,2018-02-24,33.051,59267,720,553,458,596,494,0.84,0.7
2,Cristiano Ronaldo,2018-04-08,33.169,59768,726,565,470,596,494,0.84,0.7
2,Cristiano Ronaldo,2018-05-19,33.281,60236,732,569,473,596,494,0.84,0.7
2,Cristiano Ronaldo,2018-09-19,33.618,60715,738,571,475,596,494,0.84,0.7
2,Cristiano Ronaldo,2018-10-23,33.711,61255,744,574,478,596,494,0.84,0.7
2,Cristiano Ronaldo,2018-11-27,33.807,61795,750,579,482,596,494,0.84,0.7
2,Cristiano Ronaldo,2018-12-26,33.886,62260,756,582,483,596,494,0.84,0.7
2,Cristiano Ronaldo,2019-01-30,33.982,62738,762,586,485,596,494,0.84,0.7
2,Cristiano Ronaldo,2019-03-03,34.07,63252,768,590,489,596,494,0.84,0.7
2,Cristiano Ronaldo,2019-04-27,34.22,63702,773,596,494,596,494,0.84,0.7
3,Luis Suárez,2006-09-14,19.639,17,1,1,1,276,263,0.71,0.67
3,Luis Suárez,2007-10-04,20.693,374,6,2,2,276,263,0.71,0.67
3,Luis Suárez,2008-12-17,21.897,884,12,6,5,276,263,0.71,0.67
3,Luis Suárez,2009-08-27,22.59,1403,18,11,9,276,263,0.71,0.67
3,Luis Suárez,2009-12-17,22.897,1863,24,13,10,276,263,0.71,0.67
3,Luis Suárez,2010-09-28,23.677,2403,30,16,13,276,263,0.71,0.67
3,Luis Suárez,2011-02-12,24.052,2880,36,18,15,276,263,0.71,0.67
3,Luis Suárez,2011-04-17,24.227,3418,42,19,16,276,263,0.71,0.67
3,Luis Suárez,2011-08-13,24.55,3940,48,22,19,276,263,0.71,0.67
3,Luis Suárez,2011-09-21,24.657,4329,54,24,21,276,263,0.71,0.67
3,Luis Suárez,2011-10-29,24.761,4849,60,28,25,276,263,0.71,0.67
3,Luis Suárez,2011-12-18,24.898,5373,66,29,26,276,263,0.71,0.67
3,Luis Suárez,2012-02-26,25.09,5874,72,31,28,276,263,0.71,0.67
3,Luis Suárez,2012-03-24,25.164,6405,78,33,30,276,263,0.71,0.67
3,Luis Suárez,2012-05-05,25.279,6940,84,38,35,276,263,0.71,0.67
3,Luis Suárez,2012-08-30,25.599,7480,90,40,37,276,263,0.71,0.67
3,Luis Suárez,2012-10-07,25.703,7955,96,45,42,276,263,0.71,0.67
3,Luis Suárez,2012-11-11,25.799,8449,102,49,46,276,263,0.71,0.67
3,Luis Suárez,2012-12-06,25.867,8925,108,51,48,276,263,0.71,0.67
3,Luis Suárez,2013-01-06,25.952,9410,114,57,54,276,263,0.71,0.67
3,Luis Suárez,2013-02-11,26.051,9950,120,60,57,276,263,0.71,0.67
3,Luis Suárez,2013-03-16,26.141,10478,126,67,64,276,263,0.71,0.67
3,Luis Suárez,2013-09-29,26.68,11018,132,70,67,276,263,0.71,0.67
3,Luis Suárez,2013-11-23,26.831,11557,138,77,74,276,263,0.71,0.67
3,Luis Suárez,2013-12-26,26.921,12097,144,87,84,276,263,0.71,0.67
3,Luis Suárez,2014-01-25,27.003,12561,150,90,87,276,263,0.71,0.67
3,Luis Suárez,2014-02-23,27.083,13097,156,91,88,276,263,0.71,0.67
3,Luis Suárez,2014-04-06,27.198,13637,162,97,94,276,263,0.71,0.67
3,Luis Suárez,2014-10-25,27.751,14156,168,99,96,276,263,0.71,0.67
3,Luis Suárez,2014-11-30,27.849,14612,174,100,97,276,263,0.71,0.67
3,Luis Suárez,2015-01-08,27.956,15132,180,103,100,276,263,0.71,0.67
3,Luis Suárez,2015-02-08,28.041,15651,186,105,102,276,263,0.71,0.67
3,Luis Suárez,2015-03-04,28.107,16113,192,110,107,276,263,0.71,0.67
3,Luis Suárez,2015-04-08,28.203,16649,198,115,112,276,263,0.71,0.67
3,Luis Suárez,2015-04-28,28.257,17139,204,120,117,276,263,0.71,0.67
3,Luis Suárez,2015-06-06,28.364,17623,210,124,121,276,263,0.71,0.67
3,Luis Suárez,2015-09-12,28.632,18193,216,126,123,276,263,0.71,0.67
3,Luis Suárez,2015-10-17,28.728,18733,222,131,128,276,263,0.71,0.67
3,Luis Suárez,2015-11-21,28.824,19273,228,139,135,276,263,0.71,0.67
3,Luis Suárez,2015-12-20,28.903,19813,234,148,143,276,263,0.71,0.67
3,Luis Suárez,2016-01-23,28.997,20353,240,153,148,276,263,0.71,0.67
3,Luis Suárez,2016-02-17,29.065,20893,246,164,159,276,263,0.71,0.67
3,Luis Suárez,2016-03-16,29.142,21433,252,167,162,276,263,0.71,0.67
3,Luis Suárez,2016-04-20,29.238,21973,258,173,168,276,263,0.71,0.67
3,Luis Suárez,2016-08-14,29.555,22479,264,184,177,276,263,0.71,0.67
3,Luis Suárez,2016-09-21,29.659,22919,270,190,183,276,263,0.71,0.67
3,Luis Suárez,2016-10-22,29.744,23397,276,193,186,276,263,0.71,0.67
3,Luis Suárez,2016-12-03,29.859,23931,282,195,188,276,263,0.71,0.67
3,Luis Suárez,2017-01-14,29.974,24449,288,201,194,276,263,0.71,0.67
3,Luis Suárez,2017-02-07,30.04,24973,294,206,199,276,263,0.71,0.67
3,Luis Suárez,2017-03-04,30.108,25469,300,210,203,276,263,0.71,0.67
3,Luis Suárez,2017-04-08,30.204,25983,306,215,208,276,263,0.71,0.67
3,Luis Suárez,2017-05-06,30.281,26523,312,218,211,276,263,0.71,0.67
3,Luis Suárez,2017-09-12,30.634,27052,318,221,214,276,263,0.71,0.67
3,Luis Suárez,2017-10-18,30.732,27591,324,223,216,276,263,0.71,0.67
3,Luis Suárez,2017-11-22,30.828,28123,330,225,218,276,263,0.71,0.67
3,Luis Suárez,2017-12-23,30.913,28648,336,230,223,276,263,0.71,0.67
3,Luis Suárez,2018-01-25,31.003,29128,342,237,230,276,263,0.71,0.67
3,Luis Suárez,2018-02-17,31.066,29668,348,240,233,276,263,0.71,0.67
3,Luis Suárez,2018-03-14,31.135,30208,354,244,237,276,263,0.71,0.67
3,Luis Suárez,2018-04-21,31.239,30748,360,249,242,276,263,0.71,0.67
3,Luis Suárez,2018-08-12,31.548,31227,366,251,243,276,263,0.71,0.67
3,Luis Suárez,2018-09-23,31.663,31767,372,254,245,276,263,0.71,0.67
3,Luis Suárez,2018-10-24,31.748,32237,378,255,245,276,263,0.71,0.67
3,Luis Suárez,2018-12-08,31.871,32766,384,261,250,276,263,0.71,0.67
3,Luis Suárez,2019-01-20,31.989,33243,390,266,255,276,263,0.71,0.67
3,Luis Suárez,2019-02-10,32.047,33720,396,267,256,276,263,0.71,0.67
3,Luis Suárez,2019-03-09,32.12,34188,402,271,259,276,263,0.71,0.67
3,Luis Suárez,2019-04-10,32.208,34727,408,274,262,276,263,0.71,0.67
3,Luis Suárez,2019-05-01,32.266,35177,413,276,263,276,263,0.71,0.67
4,Hugo Sánchez,1981-09-16,23.184,14,1,0,0,262,200,0.68,0.52
4,Hugo Sánchez,1981-11-29,23.387,326,6,1,1,262,200,0.68,0.52
4,Hugo Sánchez,1982-01-10,23.502,822,12,3,2,262,200,0.68,0.52
4,Hugo Sánchez,1982-03-28,23.713,1358,18,5,4,262,200,0.68,0.52
4,Hugo Sánchez,1982-09-11,24.17,1887,24,10,6,262,200,0.68,0.52
