,zip_code,latitude,longitude,city,state,county,digit
0,501,40.922326,-72.637078,Holtsville,NY,Suffolk,5
1,544,40.922326,-72.637078,Holtsville,NY,Suffolk,5
2,601,18.165273000000003,-66.722583,Adjuntas,PR,Adjuntas,6
3,602,18.393103,-67.180953,Aguada,PR,Aguada,6
4,603,18.455913,-67.14578,Aguadilla,PR,Aguadilla,6
5,604,18.49352,-67.13588299999999,Aguadilla,PR,Aguadilla,6
6,605,18.465162,-67.141486,Aguadilla,PR,Aguadilla,6
7,606,18.172947,-66.94411099999999,Maricao,PR,Maricao,6
8,610,18.288685,-67.139696,Anasco,PR,Anasco,6
9,611,18.279531,-66.80216999999999,Angeles,PR,Utuado,6
10,612,18.450674,-66.698262,Arecibo,PR,Arecibo,6
11,613,18.458092999999998,-66.732732,Arecibo,PR,Arecibo,6
12,614,18.429675,-66.67450600000001,Arecibo,PR,Arecibo,6
13,616,18.444792,-66.64067800000001,Bajadero,PR,Arecibo,6
14,617,18.447092,-66.544255,Barceloneta,PR,Barceloneta,6
15,622,17.998531,-67.187318,Boqueron,PR,Cabo Rojo,6
16,623,18.062201,-67.149541,Cabo Rojo,PR,Cabo Rojo,6
17,624,18.023535,-66.726156,Penuelas,PR,Penuelas,6
18,627,18.477891,-66.85477,Camuy,PR,Camuy,6
19,631,18.269187,-66.864993,Castaner,PR,Lares,6
20,636,18.113284,-67.03970600000001,Rosario,PR,San German,6
21,637,18.087322,-66.934911,Sabana Grande,PR,Sabana Grande,6
22,638,18.33616,-66.472087,Ciales,PR,Ciales,6
23,641,18.250027,-66.698957,Utuado,PR,Utuado,6
24,646,18.43606,-66.281954,Dorado,PR,Dorado,6
25,647,17.969594,-66.93975400000001,Ensenada,PR,Guanica,6
26,650,18.360125,-66.562311,Florida,PR,Florida,6
27,652,18.457254000000002,-66.603358,Garrochales,PR,Arecibo,6
28,653,17.972468,-66.898661,Guanica,PR,Guanica,6
29,656,18.02328,-66.786909,Guayanilla,PR,Guayanilla,6
30,659,18.481391000000002,-66.808696,Hatillo,PR,Hatillo,6
31,660,18.145486,-67.135323,Hormigueros,PR,Hormigueros,6
32,662,18.480285000000002,-67.028155,Isabela,PR,Isabela,6
33,664,18.217606,-66.59830600000001,Jayuya,PR,Jayuya,6
34,667,18.015099,-67.055973,Lajas,PR,Lajas,6
35,669,18.295952,-66.881925,Lares,PR,Lares,6
36,670,18.252135,-66.990967,Las Marias,PR,Las Marias,6
37,674,18.445529999999998,-66.490268,Manati,PR,Manati,6
38,676,18.383727,-67.080799,Moca,PR,Moca,6
39,677,18.335781,-67.25254699999999,Rincon,PR,Rincon,6
40,678,18.45303,-66.933689,Quebradillas,PR,Quebradillas,6
41,680,18.219023,-67.50806800000001,Mayaguez,PR,Mayaguez,6
42,681,18.219023,-67.50806800000001,Mayaguez,PR,Mayaguez,6
43,682,18.219023,-67.50806800000001,Mayaguez,PR,Mayaguez,6
44,683,18.113284,-67.03970600000001,San German,PR,San German,6
45,685,18.3236,-66.972227,San Sebastian,PR,San Sebastian,6
46,687,18.316976,-66.415207,Morovis,PR,Morovis,6
47,688,18.429675,-66.67450600000001,Sabana Hoyos,PR,Arecibo,6
48,690,18.476195999999998,-67.139597,San Antonio,PR,Aguadilla,6
49,692,18.435817999999998,-66.338523,Vega Alta,PR,Vega Alta,6
50,693,18.443109,-66.398302,Vega Baja,PR,Vega Baja,6
51,694,18.443109,-66.398302,Vega Baja,PR,Vega Baja,6
52,698,18.06104,-66.861164,Yauco,PR,Yauco,6
53,703,18.250398,-66.12845,Aguas Buenas,PR,Aguas Buenas,7
54,704,17.99229,-66.139253,Aguirre,PR,Guayama,7
55,705,18.128092000000002,-66.26871700000001,Aibonito,PR,Aibonito,7
56,707,18.007014,-65.898719,Maunabo,PR,Maunabo,7
57,714,17.96751,-66.04138,Arroyo,PR,Arroyo,7
58,715,18.011854,-66.563721,Mercedita,PR,Ponce,7
59,716,18.001995,-66.60742900000001,Ponce,PR,Ponce,7
60,717,18.001995,-66.60742900000001,Ponce,PR,Ponce,7
61,718,18.22139,-65.77831,Naguabo,PR,Naguabo,7
62,719,18.298017,-66.22975100000001,Naranjito,PR,Naranjito,7
63,720,18.226862,-66.39402,Orocovis,PR,Orocovis,7
64,721,18.364161,-65.778288,Palmer,PR,Rio Grande,7
65,723,18.009994,-66.010572,Patillas,PR,Patillas,7
66,725,18.212965,-66.058033,Caguas,PR,Caguas,7
67,726,18.212965,-66.058033,Caguas,PR,Caguas,7
68,727,18.212965,-66.058033,Caguas,PR,Caguas,7
69,728,18.001995,-66.60742900000001,Ponce,PR,Ponce,7
70,729,18.333092999999998,-65.883864,Canovanas,PR,Canovanas,7
71,730,18.001995,-66.60742900000001,Ponce,PR,Ponce,7
72,731,18.03831,-66.62634399999999,Ponce,PR,Ponce,7
73,732,18.021781,-66.613742,Ponce,PR,Ponce,7
74,733,18.019331,-66.619165,Ponce,PR,Ponce,7
75,734,17.999499,-66.643934,Ponce,PR,Ponce,7
76,735,18.264872,-65.594769,Ceiba,PR,Ceiba,7
77,736,18.102967,-66.139274,Cayey,PR,Cayey,7
78,737,18.102967,-66.139274,Cayey,PR,Cayey,7
79,738,18.359381,-65.611361,Fajardo,PR,Fajardo,7
80,739,18.181469,-66.169519,Cidra,PR,Cidra,7
81,740,18.331958,-65.63878000000001,Puerto Real,PR,Fajardo,7
82,741,18.162156,-65.753485,Punta Santiago,PR,Humacao,7
83,742,18.264872,-65.594769,Roosevelt Roads,PR,Ceiba,7
84,744,18.206329,-65.74305799999999,Rio Blanco,PR,Naguabo,7
85,745,18.367347,-65.816583,Rio Grande,PR,Rio Grande,7
86,751,17.998520000000003,-66.264825,Salinas,PR,Salinas,7
87,754,18.187584,-65.962389,San Lorenzo,PR,San Lorenzo,7
88,757,17.991232999999998,-66.395543,Santa Isabel,PR,Santa Isabel,7
89,765,18.123347,-65.460356,Vieques,PR,Vieques,7
90,766,18.120519,-66.496607,Villalba,PR,Villalba,7
91,767,18.045522000000002,-65.886988,Yabucoa,PR,Yabucoa,7
92,769,18.095992000000003,-66.35081,Coamo,PR,Coamo,7
93,771,18.196576,-65.87196999999999,Las Piedras,PR,Las Piedras,7
94,772,18.447406,-65.899357,Loiza,PR,Loiza,7
95,773,18.366027,-65.708138,Luquillo,PR,Luquillo,7
96,775,18.323736,-65.296467,Culebra,PR,Culebra,7
97,777,18.206489,-65.901774,Juncos,PR,Juncos,7
98,778,18.259092000000003,-65.974641,Gurabo,PR,Gurabo,7
99,780,18.001995,-66.60742900000001,Coto Laurel,PR,Ponce,7
100,782,18.224957999999997,-66.21988499999999,Comerio,PR,Comerio,7
101,783,18.304369,-66.330525,Corozal,PR,Corozal,7
102,784,17.99229,-66.139253,Guayama,PR,Guayama,7
103,785,18.018822,-66.795603,Guayama,PR,Guayanilla,7
104,786,18.128092000000002,-66.26871700000001,La Plata,PR,Aibonito,7
105,791,18.138029,-65.788499,Humacao,PR,Humacao,7
106,792,18.138029,-65.788499,Humacao,PR,Humacao,7
107,794,18.200898000000002,-66.307236,Barranquitas,PR,Barranquitas,7
108,795,17.997367,-66.493218,Juana Diaz,PR,Juana Diaz,7
109,801,18.322285,-64.96371500000001,St Thomas,VI,Saint Thomas,8
110,802,18.322285,-64.96371500000001,St Thomas,VI,Saint Thomas,8
111,803,18.322285,-64.96371500000001,St Thomas,VI,Saint Thomas,8
112,804,18.322285,-64.96371500000001,St Thomas,VI,Saint Thomas,8
113,805,18.322285,-64.96371500000001,St Thomas,VI,Saint Thomas,8
114,820,17.734211,-64.73469399999999,Christiansted,VI,Saint Croix,8
115,821,17.734211,-64.73469399999999,Christiansted,VI,Saint Croix,8
116,822,17.734211,-64.73469399999999,Christiansted,VI,Saint Croix,8
117,823,17.734211,-64.73469399999999,Christiansted,VI,Saint Croix,8
118,824,17.734211,-64.73469399999999,Christiansted,VI,Saint Croix,8
119,830,18.32816,-64.740737,St John,VI,Saint John,8
120,831,18.32816,-64.740737,St John,VI,Saint John,8
121,840,17.734211,-64.73469399999999,Frederiksted,VI,Saint Croix,8
122,841,17.734211,-64.73469399999999,Frederiksted,VI,Saint Croix,8
123,850,17.734211,-64.73469399999999,Kingshill,VI,Saint Croix,8
124,851,17.734211,-64.73469399999999,Kingshill,VI,Saint Croix,8
125,901,18.465901000000002,-66.10356800000001,San Juan,PR,San Juan,9
126,902,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
127,906,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
128,907,18.451647,-66.077003,San Juan,PR,San Juan,9
129,908,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
130,909,18.443384,-66.06813299999999,San Juan,PR,San Juan,9
131,910,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
132,911,18.450828,-66.057859,San Juan,PR,San Juan,9
133,912,18.444187,-66.059859,San Juan,PR,San Juan,9
134,913,18.450735,-66.043352,San Juan,PR,San Juan,9
135,914,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
136,915,18.437896,-66.048087,San Juan,PR,San Juan,9
137,916,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
138,917,18.422017999999998,-66.050602,San Juan,PR,San Juan,9
139,918,18.419069,-66.06231899999999,San Juan,PR,San Juan,9
140,919,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
141,920,18.406807999999998,-66.09188499999999,San Juan,PR,San Juan,9
142,921,18.390429,-66.066124,San Juan,PR,San Juan,9
143,922,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
144,923,18.410775,-66.03670799999999,San Juan,PR,San Juan,9
145,924,18.396392000000002,-66.01146,San Juan,PR,San Juan,9
146,925,18.401055,-66.049773,San Juan,PR,San Juan,9
147,926,18.369376000000003,-66.062804,San Juan,PR,San Juan,9
148,927,18.385174,-66.07195899999999,San Juan,PR,San Juan,9
149,928,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
150,929,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
151,930,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
152,931,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
153,933,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
154,934,18.34487,-66.166014,Fort Buchanan,PR,Bayamon,9
155,935,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
156,936,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
157,937,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
158,938,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
159,939,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
160,940,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
161,949,18.431911,-66.199692,Toa Baja,PR,Toa Baja,9
162,950,18.457760999999998,-66.196503,Toa Baja,PR,Toa Baja,9
163,951,18.457760999999998,-66.196503,Toa Baja,PR,Toa Baja,9
164,952,18.457760999999998,-66.196503,Sabana Seca,PR,Toa Baja,9
165,953,18.356795,-66.25701,Toa Alta,PR,Toa Alta,9
166,954,18.358939000000003,-66.258108,Toa Alta,PR,Toa Alta,9
167,955,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
168,956,18.326701999999997,-66.174176,Bayamon,PR,Bayamon,9
169,957,18.366645000000002,-66.18390699999999,Bayamon,PR,Bayamon,9
170,958,18.34487,-66.166014,Bayamon,PR,Bayamon,9
171,959,18.387058,-66.159044,Bayamon,PR,Bayamon,9
172,960,18.34487,-66.166014,Bayamon,PR,Bayamon,9
173,961,18.413195,-66.168651,Bayamon,PR,Bayamon,9
174,962,18.437644,-66.140407,Catano,PR,Catano,9
175,963,18.443217,-66.13929300000001,Catano,PR,Catano,9
176,965,18.428784,-66.11539,Guaynabo,PR,Guaynabo,9
177,966,18.396815,-66.114889,Guaynabo,PR,Guaynabo,9
178,968,18.410462,-66.06053299999999,Guaynabo,PR,San Juan,9
179,969,18.362322,-66.113729,Guaynabo,PR,Guaynabo,9
180,970,18.359143,-66.11229499999999,Guaynabo,PR,Guaynabo,9
181,971,18.309420000000003,-66.113606,Guaynabo,PR,Guaynabo,9
182,975,18.410462,-66.06053299999999,San Juan,PR,San Juan,9
183,976,18.338133,-65.98922900000001,Trujillo Alto,PR,Trujillo Alto,9
184,977,18.337004,-65.990099,Trujillo Alto,PR,Trujillo Alto,9
185,978,18.337004,-65.990099,Saint Just Contract,PR,Trujillo Alto,9
186,979,18.410462,-66.06053299999999,Carolina,PR,San Juan,9
187,981,18.410462,-66.06053299999999,Carolina,PR,San Juan,9
188,982,18.410462,-66.06053299999999,Carolina,PR,San Juan,9
189,983,18.413452,-65.977659,Carolina,PR,Carolina,9
190,984,18.393355,-65.972495,Carolina,PR,Carolina,9
191,985,18.345741,-65.93888000000001,Carolina,PR,Carolina,9
192,986,18.393355,-65.972495,Carolina,PR,Carolina,9
193,987,18.373466,-65.959932,Carolina,PR,Carolina,9
194,988,18.393355,-65.972495,Carolina,PR,Carolina,9
195,1001,42.140549,-72.788661,Agawam,MA,Hampden,1
196,1002,42.367092,-72.46457099999999,Amherst,MA,Hampshire,1
197,1003,42.369562,-72.63599,Amherst,MA,Hampshire,1
198,1004,42.384494000000004,-72.513183,Amherst,MA,Hampshire,1
199,1005,42.329159999999995,-72.139465,Barre,MA,Worcester,1
200,1007,42.280266999999995,-72.402056,Belchertown,MA,Hampshire,1
201,1008,42.177833,-72.958359,Blandford,MA,Hampden,1
202,1009,42.206092,-72.340486,Bondsville,MA,Hampden,1
203,1010,42.108585,-72.20448,Brimfield,MA,Hampden,1
204,1011,42.294259000000004,-72.952776,Chester,MA,Hampden,1
205,1012,42.392274,-72.82560699999999,Chesterfield,MA,Hampshire,1
206,1013,42.161491999999996,-72.66734100000001,Chicopee,MA,Hampden,1
207,1014,42.170730999999996,-72.604842,Chicopee,MA,Hampden,1
208,1020,42.177492,-72.562563,Chicopee,MA,Hampden,1
209,1021,42.170730999999996,-72.604842,Chicopee,MA,Hampden,1
210,1022,42.193391999999996,-72.55436,Chicopee,MA,Hampden,1
211,1026,42.428616999999996,-72.909841,Cummington,MA,Hampshire,1
212,1027,42.368303000000004,-72.768839,Easthampton,MA,Hampshire,1
213,1028,42.062009,-72.49874,East Longmeadow,MA,Hampden,1
214,1029,42.190903999999996,-73.051661,East Otis,MA,Berkshire,1
215,1030,42.189335,-72.79774,Feeding Hills,MA,Hampden,1
216,1031,42.352554,-72.205724,Gilbertville,MA,Worcester,1
217,1032,42.443837,-72.819446,Goshen,MA,Hampshire,1
218,1033,42.262285,-72.504086,Granby,MA,Hampshire,1
219,1034,42.112747999999996,-72.952003,Granville,MA,Hampden,1
220,1035,42.356804,-72.576613,Hadley,MA,Hampshire,1
221,1036,42.067614,-72.417507,Hampden,MA,Hampden,1
222,1037,42.347856,-72.225251,Hardwick,MA,Worcester,1
223,1038,42.387269,-72.64308100000001,Hatfield,MA,Hampshire,1
224,1039,42.35641,-72.68212700000001,Haydenville,MA,Hampshire,1
225,1040,42.198291,-72.64206999999999,Holyoke,MA,Hampden,1
226,1041,42.170730999999996,-72.604842,Holyoke,MA,Hampden,1
227,1050,42.313427000000004,-72.903677,Huntington,MA,Hampshire,1
228,1053,42.353838,-72.704385,Leeds,MA,Hampshire,1
229,1054,42.474681,-72.467543,Leverett,MA,Franklin,1
230,1056,42.173276,-72.627038,Ludlow,MA,Hampden,1
231,1057,42.095323,-72.282063,Monson,MA,Hampden,1
232,1059,42.369562,-72.63599,North Amherst,MA,Hampshire,1
233,1060,42.415154,-72.76926999999999,Northampton,MA,Hampshire,1
234,1061,42.369562,-72.63599,Northampton,MA,Hampshire,1
235,1062,42.328838,-72.84522700000001,Florence,MA,Hampshire,1
236,1063,42.317939,-72.64023399999999,Northampton,MA,Hampshire,1
237,1066,42.406696999999994,-72.633901,North Hatfield,MA,Hampshire,1
238,1068,42.346144,-72.058847,Oakham,MA,Worcester,1
239,1069,42.176131,-72.31456999999999,Palmer,MA,Hampden,1
240,1070,42.448984,-72.95839699999999,Plainfield,MA,Hampshire,1
241,1071,42.177432,-72.864558,Russell,MA,Hampden,1
242,1072,42.471562,-72.44017,Shutesbury,MA,Franklin,1
243,1073,42.230008000000005,-72.728463,Southampton,MA,Hampshire,1
244,1074,42.375997999999996,-72.149388,South Barre,MA,Worcester,1
245,1075,42.24984,-72.58152,South Hadley,MA,Hampshire,1
246,1077,42.066644000000004,-72.541205,Southwick,MA,Hampden,1
247,1079,42.192892,-72.329574,Thorndike,MA,Hampden,1
248,1080,42.179805,-72.517813,Three Rivers,MA,Hampden,1
249,1081,42.061948,-72.213598,Wales,MA,Hampden,1
250,1082,42.377471,-72.548549,Ware,MA,Hampshire,1
251,1083,42.204027,-72.199439,Warren,MA,Worcester,1
252,1084,42.390303,-72.870857,West Chesterfield,MA,Hampshire,1
253,1085,42.14869,-72.501887,Westfield,MA,Hampden,1
254,1086,42.173428,-72.847964,Westfield,MA,Hampden,1
255,1088,42.390583,-72.64689399999999,West Hatfield,MA,Hampshire,1
256,1089,42.125793,-72.64533399999999,West Springfield,MA,Hampden,1
257,1090,42.170730999999996,-72.604842,West Springfield,MA,Hampden,1
258,1092,42.202887,-72.229025,West Warren,MA,Worcester,1
259,1093,42.442673,-72.652511,Whately,MA,Franklin,1
260,1094,42.358201,-72.140846,Wheelwright,MA,Worcester,1
261,1095,42.125974,-72.489988,Wilbraham,MA,Hampden,1
262,1096,42.413069,-72.821653,Williamsburg,MA,Hampshire,1
263,1097,42.161743,-72.845912,Woronoco,MA,Hampden,1
264,1098,42.40494,-72.89613299999999,Worthington,MA,Hampshire,1
265,1101,42.170730999999996,-72.604842,Springfield,MA,Hampden,1
266,1102,42.170730999999996,-72.604842,Springfield,MA,Hampden,1
267,1103,42.103044,-72.590783,Springfield,MA,Hampden,1
268,1104,42.128605,-72.567966,Springfield,MA,Hampden,1
269,1105,42.099793,-72.577732,Springfield,MA,Hampden,1
270,1106,42.049194,-72.567882,Longmeadow,MA,Hampden,1
271,1107,42.126236999999996,-72.586733,Springfield,MA,Hampden,1
272,1108,42.080594,-72.558081,Springfield,MA,Hampden,1
273,1109,42.119293,-72.54898100000001,Springfield,MA,Hampden,1
274,1111,42.170730999999996,-72.604842,Springfield,MA,Hampden,1
275,1114,42.170730999999996,-72.604842,Springfield,MA,Hampden,1
276,1115,42.102894,-72.591633,Springfield,MA,Hampden,1
277,1116,42.170730999999996,-72.604842,Longmeadow,MA,Hampden,1
278,1118,42.093894,-72.523227,Springfield,MA,Hampden,1
279,1119,42.124943,-72.526705,Springfield,MA,Hampden,1
280,1128,42.094615999999995,-72.487229,Springfield,MA,Hampden,1
281,1129,42.124485,-72.489479,Springfield,MA,Hampden,1
282,1133,42.170730999999996,-72.604842,Springfield,MA,Hampden,1
283,1138,42.170730999999996,-72.604842,Springfield,MA,Hampden,1
284,1139,42.170730999999996,-72.604842,Springfield,MA,Hampden,1
285,1144,42.101796,-72.59151,Springfield,MA,Hampden,1
286,1151,42.150593,-72.51278,Indian Orchard,MA,Hampden,1
287,1152,42.170730999999996,-72.604842,Springfield,MA,Hampden,1
288,1199,42.119943,-72.60498299999999,Springfield,MA,Hampden,1
289,1201,42.479475,-73.24807,Pittsfield,MA,Berkshire,1
290,1202,42.3929,-73.228483,Pittsfield,MA,Berkshire,1
291,1203,42.3929,-73.228483,Pittsfield,MA,Berkshire,1
292,1220,42.385595,-73.172166,Adams,MA,Berkshire,1
293,1222,42.185969,-73.31869499999999,Ashley Falls,MA,Berkshire,1
294,1223,42.3418,-73.103468,Becket,MA,Berkshire,1
295,1224,42.3929,-73.228483,Berkshire,MA,Berkshire,1
296,1225,42.482125,-73.127483,Cheshire,MA,Berkshire,1
297,1226,42.470296000000005,-73.08895,Dalton,MA,Berkshire,1
298,1227,42.516145,-73.09285200000001,Dalton,MA,Berkshire,1
299,1229,42.279292,-73.34354499999999,Glendale,MA,Berkshire,1
300,1230,42.299392,-73.26665,Great Barrington,MA,Berkshire,1
301,1235,42.29237,-73.22164000000001,Hinsdale,MA,Berkshire,1
302,1236,42.291299,-73.358798,Housatonic,MA,Berkshire,1
303,1237,42.487569,-73.23504799999999,Lanesboro,MA,Berkshire,1
304,1238,42.369856,-73.267465,Lee,MA,Berkshire,1
305,1240,42.459202000000005,-73.219858,Lenox,MA,Berkshire,1
306,1242,42.338594,-73.25089100000001,Lenox Dale,MA,Berkshire,1
307,1243,42.356088,-73.010448,Middlefield,MA,Hampshire,1
308,1244,42.122827,-73.25398299999999,Mill River,MA,Berkshire,1
309,1245,42.186690000000006,-73.206498,Monterey,MA,Berkshire,1
310,1247,42.426974,-73.18632,North Adams,MA,Berkshire,1
311,1252,42.198648,-73.44623399999999,North Egremont,MA,Berkshire,1
312,1253,42.213156,-73.090434,Otis,MA,Berkshire,1
313,1254,42.233105,-73.23835799999999,Richmond,MA,Berkshire,1
314,1255,42.148975,-73.14860999999999,Sandisfield,MA,Berkshire,1
315,1256,42.367340999999996,-73.128528,Savoy,MA,Berkshire,1
316,1257,42.314564000000004,-73.26769399999999,Sheffield,MA,Berkshire,1
317,1258,42.128075,-73.36089,South Egremont,MA,Berkshire,1
318,1259,42.198712,-73.278543,Southfield,MA,Berkshire,1
319,1260,42.286586,-73.31327399999999,South Lee,MA,Berkshire,1
320,1262,42.304604,-73.330001,Stockbridge,MA,Berkshire,1
321,1263,42.3929,-73.228483,Stockbridge,MA,Berkshire,1
322,1264,42.220001,-73.19786500000001,Tyringham,MA,Berkshire,1
323,1266,42.360482,-73.265354,West Stockbridge,MA,Berkshire,1
324,1267,42.642075,-73.257699,Williamstown,MA,Berkshire,1
325,1270,42.443726,-73.116127,Windsor,MA,Berkshire,1
326,1301,42.601335,-72.62361899999999,Greenfield,MA,Franklin,1
327,1302,42.522178000000004,-72.62416400000001,Greenfield,MA,Franklin,1
328,1330,42.562391,-72.738152,Ashfield,MA,Franklin,1
329,1331,42.547302,-72.183903,Athol,MA,Worcester,1
330,1337,42.62706,-72.642888,Bernardston,MA,Franklin,1
331,1338,42.573832,-72.769487,Buckland,MA,Franklin,1
332,1339,42.594252000000004,-72.66550699999999,Charlemont,MA,Franklin,1
333,1340,42.681539,-72.822986,Colrain,MA,Franklin,1
334,1341,42.590824,-72.70976,Conway,MA,Franklin,1
335,1342,42.54723,-72.607679,Deerfield,MA,Franklin,1
336,1343,42.642666,-72.986231,Drury,MA,Berkshire,1
337,1344,42.627072,-72.55365400000001,Erving,MA,Franklin,1
338,1346,42.618010999999996,-72.788896,Heath,MA,Franklin,1
339,1347,42.556558,-72.51810400000001,Lake Pleasant,MA,Franklin,1
340,1349,42.621412,-72.70563299999999,Turners Falls,MA,Franklin,1
341,1350,42.721455999999996,-72.97620400000001,Monroe Bridge,MA,Franklin,1
342,1351,42.548107,-72.48693,Montague,MA,Franklin,1
343,1354,42.522178000000004,-72.62416400000001,Northfield,MA,Franklin,1
344,1355,42.518718,-72.534371,New Salem,MA,Franklin,1
345,1360,42.614152000000004,-72.52820899999999,Northfield,MA,Franklin,1
346,1364,42.578325,-72.556589,Orange,MA,Franklin,1
347,1366,42.459632,-72.182962,Petersham,MA,Worcester,1
348,1367,42.683065,-72.71566700000001,Rowe,MA,Franklin,1
349,1368,42.672182,-72.196376,Royalston,MA,Worcester,1
350,1369,42.522178000000004,-72.62416400000001,Shattuckville,MA,Franklin,1
351,1370,42.588812,-72.758781,Shelburne Falls,MA,Franklin,1
352,1373,42.464521999999995,-72.682346,South Deerfield,MA,Franklin,1
353,1375,42.565346000000005,-72.70094,Sunderland,MA,Franklin,1
354,1376,42.654878000000004,-72.71812299999999,Turners Falls,MA,Franklin,1
355,1378,42.667059,-72.33965500000001,Warwick,MA,Franklin,1
356,1379,42.581007,-72.437179,Wendell,MA,Franklin,1
357,1380,42.553430999999996,-72.39269399999999,Wendell Depot,MA,Franklin,1
358,1420,42.583689,-71.816767,Fitchburg,MA,Worcester,1
359,1430,42.654906,-71.92094200000001,Ashburnham,MA,Worcester,1
360,1431,42.446396,-71.459405,Ashby,MA,Middlesex,1
361,1432,42.446396,-71.459405,Ayer,MA,Middlesex,1
362,1436,42.601427,-72.083838,Baldwinville,MA,Worcester,1
363,1438,42.551681,-72.029434,East Templeton,MA,Worcester,1
364,1440,42.582529,-72.02588399999999,Gardner,MA,Worcester,1
365,1441,42.364807,-71.89686800000001,Westminster,MA,Worcester,1
366,1450,42.446396,-71.459405,Groton,MA,Middlesex,1
367,1451,42.500187,-71.575864,Harvard,MA,Worcester,1
368,1452,42.483895000000004,-72.011516,Hubbardston,MA,Worcester,1
369,1453,42.471315999999995,-71.837509,Leominster,MA,Worcester,1
370,1460,42.446396,-71.459405,Littleton,MA,Middlesex,1
371,1462,42.583321999999995,-71.752266,Lunenburg,MA,Worcester,1
372,1463,42.446396,-71.459405,Pepperell,MA,Middlesex,1
373,1464,42.446396,-71.459405,Shirley,MA,Middlesex,1
374,1467,42.487056,-71.613078,Still River,MA,Worcester,1
375,1468,42.555059,-72.072285,Templeton,MA,Worcester,1
376,1469,42.446396,-71.459405,Townsend,MA,Middlesex,1
377,1470,42.446396,-71.459405,Groton,MA,Middlesex,1
378,1471,42.446396,-71.459405,Groton,MA,Middlesex,1
379,1472,42.446396,-71.459405,West Groton,MA,Middlesex,1
380,1473,42.549489,-71.913219,Westminster,MA,Worcester,1
381,1474,42.446396,-71.459405,West Townsend,MA,Middlesex,1
382,1475,42.661612,-72.047876,Winchendon,MA,Worcester,1
383,1477,42.364807,-71.89686800000001,Winchendon Springs,MA,Worcester,1
384,1501,42.184835,-71.947184,Auburn,MA,Worcester,1
385,1503,42.3129,-71.841656,Berlin,MA,Worcester,1
386,1504,42.114078000000006,-71.799785,Blackstone,MA,Worcester,1
387,1505,42.300036999999996,-71.94345799999999,Boylston,MA,Worcester,1
388,1506,42.19169,-72.105011,Brookfield,MA,Worcester,1
389,1507,42.13277,-71.972627,Charlton,MA,Worcester,1
390,1508,42.109747999999996,-72.07945500000001,Charlton City,MA,Worcester,1
391,1509,42.364807,-71.89686800000001,Charlton Depot,MA,Worcester,1
392,1510,42.413971999999994,-71.687523,Clinton,MA,Worcester,1
393,1515,42.205311,-72.04990699999999,East Brookfield,MA,Worcester,1
394,1516,42.113076,-71.891139,Douglas,MA,Worcester,1
395,1517,42.364807,-71.89686800000001,East Princeton,MA,Worcester,1
396,1518,42.106405,-72.11404499999999,Fiskdale,MA,Worcester,1
397,1519,42.203944,-71.682862,Grafton,MA,Worcester,1
398,1520,42.336791,-71.845316,Holden,MA,Worcester,1
399,1521,42.061063,-72.16399100000001,Holland,MA,Hampden,1
400,1522,42.264629,-71.79544200000001,Jefferson,MA,Worcester,1
401,1523,42.427188,-71.91176999999999,Lancaster,MA,Worcester,1
402,1524,42.238192,-72.01237900000001,Leicester,MA,Worcester,1
403,1525,42.364807,-71.89686800000001,Linwood,MA,Worcester,1
404,1526,42.364807,-71.89686800000001,Manchaug,MA,Worcester,1
405,1527,42.255642,-71.81996099999999,Millbury,MA,Worcester,1
406,1529,42.124662,-71.84694300000001,Millville,MA,Worcester,1
407,1531,42.320938,-72.128644,New Braintree,MA,Worcester,1
408,1532,42.322117999999996,-71.64282,Northborough,MA,Worcester,1
409,1534,42.207190999999995,-71.85680699999999,Northbridge,MA,Worcester,1
410,1535,42.275382,-72.089338,North Brookfield,MA,Worcester,1
411,1536,42.407556,-71.86040200000001,North Grafton,MA,Worcester,1
412,1537,42.166241,-71.891052,North Oxford,MA,Worcester,1
413,1538,42.364807,-71.89686800000001,North Uxbridge,MA,Worcester,1
414,1540,42.109223,-71.85544399999999,Oxford,MA,Worcester,1
415,1541,42.451926,-71.880057,Princeton,MA,Worcester,1
416,1542,42.220085,-71.914361,Rochdale,MA,Worcester,1
417,1543,42.383516,-71.95463000000001,Rutland,MA,Worcester,1
